<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AB.US,D,20080915,000000,19.759,20.441,19.213,19.504,2514378,0
AB.US,D,20080916,000000,18.064,19.499,17.833,19.261,3514185,0
AB.US,D,20080917,000000,19.403,19.403,14.871,15.718,4050282,0
AB.US,D,20080918,000000,15.344,18.559,14.941,17.988,6288270,0
AB.US,D,20080919,000000,20.441,20.441,18.221,18.939,3327972,0
AB.US,D,20080922,000000,18.939,19.387,18.451,18.869,1451880,0
AB.US,D,20080923,000000,18.837,19.159,18.585,19.093,852806,0
AB.US,D,20080924,000000,19.484,19.484,18.706,19.056,902978,0
AB.US,D,20080925,000000,18.711,19.387,18.711,19.341,782493,0
AB.US,D,20080926,000000,18.706,18.824,18.127,18.533,1302309,0
AB.US,D,20080929,000000,18.36,20.189,16.269,17.824,1725085,0
AB.US,D,20080930,000000,18.115,18.241,16.746,17.202,1523297,0
AB.US,D,20081001,000000,16.782,17.195,16.627,16.74,1104414,0
AB.US,D,20081002,000000,16.966,18.08,16.093,16.129,935989,0
AB.US,D,20081003,000000,16.212,17.022,15.402,15.524,1700354,0
AB.US,D,20081006,000000,15.327,16.151,13.197,16.151,3902753,0
AB.US,D,20081007,000000,16.157,16.491,13.943,14.357,1641842,0
AB.US,D,20081008,000000,13.783,14.92,13.274,14.083,4514658,0
AB.US,D,20081009,000000,14.778,14.778,10.81,11.457,2083225,0
AB.US,D,20081010,000000,10.695,12.233,8.2491,11.34,3658865,0
AB.US,D,20081013,000000,12.818,13.311,12.164,13.083,1596337,0
AB.US,D,20081014,000000,13.759,14.294,12.785,13.217,1598406,0
AB.US,D,20081015,000000,13.389,13.389,11.852,11.852,1351270,0
AB.US,D,20081016,000000,11.693,11.852,9.761,11.274,2269846,0
AB.US,D,20081017,000000,11.073,11.871,10.961,11.285,1113335,0
AB.US,D,20081020,000000,11.7,11.7,10.671,11.07,1113870,0
AB.US,D,20081021,000000,10.988,11.534,10.568,10.622,1283966,0
AB.US,D,20081022,000000,10.5,10.69,9.722,9.963,1047118,0
AB.US,D,20081023,000000,9.65,10.062,8.5391,9.2585,1781008,0
AB.US,D,20081024,000000,8.3667,9.521,7.9161,9.1558,1296058,0
AB.US,D,20081027,000000,8.8326,9.0044,8.3667,8.3701,992340,0
AB.US,D,20081028,000000,8.5971,9.2129,8.2819,9.1234,1500684,0
AB.US,D,20081029,000000,9.1282,9.829,9.0721,9.4814,1477542,0
AB.US,D,20081030,000000,9.761,9.95,9.3874,9.89,1458188,0
AB.US,D,20081031,000000,9.916,11.145,9.793,10.895,1360611,0
AB.US,D,20081103,000000,11.104,11.517,10.83,11.317,865752,0
AB.US,D,20081104,000000,11.528,12.228,11.018,11.058,1401253,0
AB.US,D,20081105,000000,10.744,11.494,10.508,10.788,945559,0
AB.US,D,20081106,000000,10.523,10.7,9.625,9.793,1166817,0
AB.US,D,20081107,000000,9.857,10.183,9.1786,9.449,823786,0
AB.US,D,20081110,000000,9.857,9.949,8.8633,8.9998,839360,0
AB.US,D,20081111,000000,8.9469,9.1091,8.4421,8.8874,929381,0
AB.US,D,20081112,000000,8.6449,8.7458,7.8866,7.9811,1192999,0
AB.US,D,20081113,000000,7.8743,8.8159,7.3424,8.6831,1288945,0
AB.US,D,20081114,000000,8.5052,9.0721,8.0926,8.227,881991,0
AB.US,D,20081117,000000,7.9563,8.2175,7.3198,7.3616,985307,0
AB.US,D,20081118,000000,7.2698,7.7604,7.2175,7.4134,1015418,0
AB.US,D,20081119,000000,7.4357,7.4357,6.5063,6.5668,1209221,0
AB.US,D,20081120,000000,6.4894,6.5063,5.4054,5.5028,1965800,0
AB.US,D,20081121,000000,5.8282,6.1251,5.3402,6.065,1551952,0
AB.US,D,20081124,000000,6.274,7.0875,6.2241,6.9493,1540082,0
AB.US,D,20081125,000000,7.2409,7.4582,6.6705,7.1149,1103899,0
AB.US,D,20081126,000000,6.9677,7.961,6.8221,7.7156,971736,0
AB.US,D,20081128,000000,7.7539,8.4368,7.679,8.184,493022,0
AB.US,D,20081201,000000,8.3614,8.3614,7.3424,7.4357,1386286,0
AB.US,D,20081202,000000,7.5762,8.5462,7.4472,8.0413,1363596,0
AB.US,D,20081203,000000,7.5888,9.3374,7.5833,9.3032,1839529,0
AB.US,D,20081204,000000,9.1462,9.821,8.7259,8.9367,1021870,0
AB.US,D,20081205,000000,8.5695,9.524,8.0189,9.0863,1951442,0
AB.US,D,20081208,000000,9.878,10.923,9.557,10.216,2375820,0
AB.US,D,20081209,000000,10.155,10.155,9.2309,9.403,1516258,0
AB.US,D,20081210,000000,9.658,10.221,9.1139,10.132,1855218,0
AB.US,D,20081211,000000,9.992,10.09,8.7732,9.0268,1264763,0
AB.US,D,20081212,000000,8.8003,9.0147,8.4865,8.7894,1078679,0
AB.US,D,20081215,000000,8.9933,8.9998,8.2544,8.3094,1040926,0
AB.US,D,20081216,000000,8.3744,9.1738,8.3667,9.0202,1848124,0
AB.US,D,20081217,000000,8.9849,9.623,8.9106,9.1938,1537975,0
AB.US,D,20081218,000000,9.356,9.356,8.5008,8.8948,1150006,0
AB.US,D,20081219,000000,8.9609,9.0635,8.6586,8.9237,1883059,0
AB.US,D,20081222,000000,8.8058,8.8058,8.1329,8.2491,1771082,0
AB.US,D,20081223,000000,8.2491,8.464,8.1329,8.19,1189144,0
AB.US,D,20081224,000000,8.4263,8.4263,8.0926,8.2956,426980,0
AB.US,D,20081226,000000,8.227,8.5008,8.0247,8.1926,663371,0
AB.US,D,20081229,000000,8.0961,8.184,7.9013,8.0097,1157822,0
AB.US,D,20081230,000000,7.961,8.8326,7.948,8.7785,1844435,0
AB.US,D,20081231,000000,8.9005,9.761,8.8874,9.663,1807420,0
AB.US,D,20090102,000000,9.752,10.289,9.4735,9.878,1423380,0
AB.US,D,20090105,000000,9.878,10.311,9.849,10.238,1409644,0
AB.US,D,20090106,000000,10.322,10.816,10.322,10.475,2026275,0
AB.US,D,20090107,000000,10.299,10.299,9.623,9.689,1364257,0
AB.US,D,20090108,000000,9.557,10.022,9.3874,9.961,678632,0
AB.US,D,20090109,000000,10.137,10.137,9.4814,9.722,634933,0
AB.US,D,20090112,000000,9.727,9.741,9.1833,9.2861,1079172,0
AB.US,D,20090113,000000,9.2975,9.535,9.0654,9.3276,618315,0
AB.US,D,20090114,000000,9.2147,9.2147,8.6449,8.8103,921093,0
AB.US,D,20090115,000000,8.6449,8.9784,8.2491,8.5391,1112435,0
AB.US,D,20090116,000000,8.9849,8.9849,8.3429,8.7303,874835,0
AB.US,D,20090120,000000,8.3368,8.5516,7.6503,7.6909,1226155,0
AB.US,D,20090121,000000,7.8416,8.3206,7.181,8.2449,1491490,0
AB.US,D,20090122,000000,7.7996,8.3094,7.2036,7.5424,2364636,0
AB.US,D,20090123,000000,7.2644,8.0097,7.2082,7.9227,750306,0
AB.US,D,20090126,000000,7.948,8.2587,7.948,8.2175,1996011,0
AB.US,D,20090127,000000,8.2175,8.4421,7.7899,8.2304,1064658,0
AB.US,D,20090128,000000,8.5622,9.2928,8.5284,9.1881,1284687,0
AB.US,D,20090129,000000,8.8893,8.8893,8.1754,8.2175,1022662,0
AB.US,D,20090130,000000,8.3333,8.4263,7.8169,7.9391,809701,0
AB.US,D,20090202,000000,7.5572,7.8505,7.3947,7.7539,1065067,0
AB.US,D,20090203,000000,7.7604,8.0726,7.4937,7.9563,969599,0
AB.US,D,20090204,000000,7.9013,8.0549,7.5525,7.6822,1061723,0
AB.US,D,20090205,000000,7.5293,8.0642,7.5293,7.8276,735566,0
AB.US,D,20090206,000000,7.8595,8.3535,7.8595,8.0684,1082143,0
AB.US,D,20090209,000000,8.1712,8.3429,7.9729,8.1609,591781,0
AB.US,D,20090210,000000,8.2725,8.2956,7.222,7.2924,1368283,0
AB.US,D,20090211,000000,7.3616,7.5718,7.0875,7.2514,1810037,0
AB.US,D,20090212,000000,7.2963,7.2963,6.9719,7.2514,1199272,0
AB.US,D,20090213,000000,7.3678,7.5146,6.9719,7.0733,1018027,0
AB.US,D,20090217,000000,6.9719,6.9719,6.5302,6.5773,1367535,0
AB.US,D,20090218,000000,6.6705,6.8514,6.3307,6.4791,1404202,0
AB.US,D,20090219,000000,6.5853,6.645,5.9906,6.0421,1340780,0
AB.US,D,20090220,000000,5.9076,6.0001,5.4425,5.8507,3699027,0
AB.US,D,20090223,000000,5.9446,5.9863,5.4844,5.5727,1427785,0
AB.US,D,20090224,000000,5.5777,6.2241,5.4611,6.1592,1961754,0
AB.US,D,20090225,000000,6.1347,6.2514,5.6702,6.0219,984748,0
AB.US,D,20090226,000000,6.2618,6.4846,5.8604,5.9535,1050906,0
AB.US,D,20090227,000000,5.7124,5.8983,5.5446,5.6563,1021988,0
AB.US,D,20090302,000000,5.4425,5.5214,5.1403,5.2241,1204744,0
AB.US,D,20090303,000000,5.2332,5.5727,4.8941,5.0614,1830530,0
AB.US,D,20090304,000000,5.2427,5.554,5.0753,5.3915,1248699,0
AB.US,D,20090305,000000,5.3076,5.3076,4.741,4.8755,1323741,0
AB.US,D,20090306,000000,4.8894,5.108,4.8011,4.9963,1811142,0
AB.US,D,20090309,000000,4.8802,5.0753,4.7035,4.7733,1650500,0
AB.US,D,20090310,000000,5.0568,5.4147,4.8105,5.3402,1542276,0
AB.US,D,20090311,000000,5.4379,5.949,5.2427,5.7075,2708764,0
AB.US,D,20090312,000000,5.6844,6.2694,5.4193,6.2091,1581437,0
AB.US,D,20090313,000000,6.3158,6.5668,5.995,6.15,1476435,0
AB.US,D,20090316,000000,6.1922,6.7578,5.9906,6.01,1970322,0
AB.US,D,20090317,000000,6.0421,6.2195,5.7533,6.1953,1031661,0
AB.US,D,20090318,000000,6.2284,6.934,6.1823,6.6084,1799397,0
AB.US,D,20090319,000000,6.8097,6.8097,6.093,6.1393,1461179,0
AB.US,D,20090320,000000,6.0975,6.2241,5.7636,5.8184,791588,0
AB.US,D,20090323,000000,5.9535,7.2409,5.9535,7.2036,2015062,0
AB.US,D,20090324,000000,6.8357,7.2592,6.618,6.9304,1898466,0
AB.US,D,20090325,000000,7.1031,7.9563,6.921,7.159,3093712,0
AB.US,D,20090326,000000,7.3244,7.5888,7.2036,7.5424,1726054,0
AB.US,D,20090327,000000,7.3394,7.6694,7.222,7.2592,843392,0
AB.US,D,20090330,000000,7.0597,7.0597,6.4189,6.4689,1069080,0
AB.US,D,20090331,000000,6.6408,7.0175,6.5715,6.8415,872626,0
AB.US,D,20090401,000000,6.6879,7.2743,6.6367,7.0652,920340,0
AB.US,D,20090402,000000,7.3768,8.0314,7.3717,7.5888,2008199,0
AB.US,D,20090403,000000,7.5472,8.0189,7.5255,7.8694,1674946,0
AB.US,D,20090406,000000,7.7156,7.8958,7.5146,7.7899,1589370,0
AB.US,D,20090407,000000,7.6503,7.7156,7.4357,7.4891,2180813,0
AB.US,D,20090408,000000,7.6909,7.8416,7.3616,7.7021,1147912,0
AB.US,D,20090409,000000,8.1102,9.1139,8.0365,8.7349,3069782,0
AB.US,D,20090413,000000,8.7458,9.2367,8.6403,8.9339,1702466,0
AB.US,D,20090414,000000,8.8392,9.1833,8.6912,8.8031,1674754,0
AB.US,D,20090415,000000,8.6016,8.9664,8.6016,8.9106,950857,0
AB.US,D,20090416,000000,8.9106,9.0147,8.654,8.7894,1228246,0
AB.US,D,20090417,000000,8.9367,9.5,8.7349,9.2956,1940973,0
AB.US,D,20090420,000000,8.9933,8.9933,8.5107,8.7631,2152913,0
AB.US,D,20090421,000000,8.5418,9.1091,8.2922,8.9609,1340857,0
AB.US,D,20090422,000000,8.8874,9.0996,8.613,8.7732,1612925,0
AB.US,D,20090423,000000,7.9161,8.1329,7.2819,7.5952,7010247,0
AB.US,D,20090424,000000,7.4891,7.7236,7.3801,7.5718,1506208,0
AB.US,D,20090427,000000,7.2871,7.4357,7.1484,7.3531,1813417,0
AB.US,D,20090428,000000,7.2592,7.2963,7.0321,7.1149,1506736,0
AB.US,D,20090429,000000,7.222,8.0038,7.0037,7.8958,3618106,0
AB.US,D,20090430,000000,8.0684,8.3744,8.0189,8.1436,3159103,0
AB.US,D,20090501,000000,8.2304,8.4122,7.9563,8.3789,1383657,0
AB.US,D,20090504,000000,8.4122,9.054,8.1754,8.9933,1447960,0
AB.US,D,20090505,000000,8.9849,9.2718,8.7831,8.8948,2373939,0
AB.US,D,20090506,000000,9.0387,9.1329,8.7403,8.8688,1157713,0
AB.US,D,20090507,000000,9.0202,9.1938,8.2364,8.4088,1504488,0
AB.US,D,20090508,000000,8.5462,8.8058,8.2491,8.6912,1328953,0
AB.US,D,20090511,000000,8.3701,8.8326,8.3701,8.6403,1332514,0
AB.US,D,20090512,000000,8.6631,8.7785,8.0189,8.3333,1572338,0
AB.US,D,20090513,000000,8.19,8.2449,7.7851,7.8694,833256,0
AB.US,D,20090514,000000,7.8783,8.1556,7.8071,8.0365,907979,0
AB.US,D,20090515,000000,7.9103,8.0642,7.7204,7.8038,839164,0
AB.US,D,20090518,000000,7.948,8.357,7.8644,8.2819,1277974,0
AB.US,D,20090519,000000,8.2639,8.4481,8.1329,8.2544,1188984,0
AB.US,D,20090520,000000,8.3368,8.4683,8.1479,8.329,1764061,0
AB.US,D,20090521,000000,8.1329,8.5338,8.0214,8.491,1776544,0
AB.US,D,20090522,000000,8.5667,8.8058,8.5008,8.5944,849025,0
AB.US,D,20090526,000000,8.4596,8.8773,8.4596,8.6831,938599,0
AB.US,D,20090527,000000,8.5847,8.7303,8.515,8.5239,1159491,0
AB.US,D,20090528,000000,8.5418,8.7094,8.4683,8.6676,1186194,0
AB.US,D,20090529,000000,8.6786,8.8773,8.5695,8.8688,967794,0
AB.US,D,20090601,000000,8.9998,9.633,8.9998,9.56,1805762,0
AB.US,D,20090602,000000,9.4814,9.625,9.3472,9.3746,1503607,0
AB.US,D,20090603,000000,9.3785,9.3785,9.0268,9.2718,816449,0
AB.US,D,20090604,000000,9.248,9.4539,9.1595,9.3785,787372,0
AB.US,D,20090605,000000,9.514,10.18,9.4118,9.701,2288780,0
AB.US,D,20090608,000000,9.645,9.873,9.4079,9.802,992183,0
AB.US,D,20090609,000000,9.849,10.196,9.81,10.15,766794,0
AB.US,D,20090610,000000,10.268,10.36,9.873,10.016,1022218,0
AB.US,D,20090611,000000,10.122,10.457,9.923,10.322,795077,0
AB.US,D,20090612,000000,10.278,10.513,10.248,10.452,866796,0
AB.US,D,20090615,000000,10.358,10.358,9.588,9.853,1946149,0
AB.US,D,20090616,000000,9.853,9.927,9.2756,9.528,1073221,0
AB.US,D,20090617,000000,9.4941,9.58,9.2129,9.3785,406737,0
AB.US,D,20090618,000000,9.4735,9.633,9.3874,9.5,437076,0
AB.US,D,20090619,000000,9.638,9.757,9.356,9.4735,638024,0
AB.US,D,20090622,000000,9.3208,9.3697,8.7831,8.8003,905569,0
AB.US,D,20090623,000000,8.7631,9.054,8.6786,8.9152,731117,0
AB.US,D,20090624,000000,9.0268,9.4079,8.9106,9.0369,645599,0
AB.US,D,20090625,000000,9.0635,9.1054,8.7949,8.7949,953614,0
AB.US,D,20090626,000000,8.7666,9.3374,8.7349,9.2204,773451,0
AB.US,D,20090629,000000,9.2956,9.4216,9.1653,9.2975,782253,0
AB.US,D,20090630,000000,9.356,9.4295,8.9878,9.3374,732288,0
AB.US,D,20090701,000000,9.3325,9.524,9.2928,9.5,437033,0
AB.US,D,20090702,000000,9.2424,9.3913,9.054,9.3913,686741,0
AB.US,D,20090706,000000,9.2367,9.2956,8.7949,8.9152,1114134,0
AB.US,D,20090707,000000,8.9469,8.9469,8.5971,8.6504,640626,0
AB.US,D,20090708,000000,8.63,8.8221,8.4263,8.4865,813858,0
AB.US,D,20090709,000000,8.5695,8.5971,8.287,8.3667,821878,0
AB.US,D,20090710,000000,8.3701,8.4741,8.3206,8.4122,779525,0
AB.US,D,20090713,000000,8.5284,8.7158,8.3465,8.5971,3539984,0
AB.US,D,20090714,000000,8.7695,9.0654,8.63,9.0492,1671801,0
AB.US,D,20090715,000000,9.2956,9.81,9.1282,9.617,1276494,0
AB.US,D,20090716,000000,9.4941,9.826,9.3472,9.752,758528,0
AB.US,D,20090717,000000,9.678,9.897,9.625,9.829,574135,0
AB.US,D,20090720,000000,9.923,10.299,9.857,10.252,1402154,0
AB.US,D,20090721,000000,10.346,10.452,10.183,10.285,1409795,0
AB.US,D,20090722,000000,10.201,10.417,9.961,10.108,1729185,0
AB.US,D,20090723,000000,10.118,10.718,10.085,10.63,1874447,0
AB.US,D,20090724,000000,10.439,10.712,10.363,10.69,708583,0
AB.US,D,20090727,000000,10.708,10.997,10.644,10.89,848377,0
AB.US,D,20090728,000000,10.853,10.886,10.411,10.504,687274,0
AB.US,D,20090729,000000,10.504,10.644,10.114,10.155,1627112,0
AB.US,D,20090730,000000,10.276,10.42,10.054,10.076,3945889,0
AB.US,D,20090731,000000,9.895,9.927,9.2537,9.593,3706124,0
AB.US,D,20090803,000000,9.731,9.774,9.535,9.623,3323547,0
AB.US,D,20090804,000000,9.623,9.845,9.4765,9.4814,1696981,0
AB.US,D,20090805,000000,9.552,9.988,9.4911,9.897,1584267,0
AB.US,D,20090806,000000,9.887,10.054,9.817,9.903,1183567,0
AB.US,D,20090807,000000,9.829,10.095,9.4216,9.953,2041593,0
AB.US,D,20090810,000000,9.903,9.949,9.671,9.821,854627,0
AB.US,D,20090811,000000,9.731,9.731,9.4539,9.612,849830,0
AB.US,D,20090812,000000,9.612,9.95,9.569,9.826,1283746,0
AB.US,D,20090813,000000,10.058,10.187,9.826,10.155,1041616,0
AB.US,D,20090814,000000,10.187,10.187,9.999,10.155,705411,0
AB.US,D,20090817,000000,9.849,9.853,9.535,9.546,769475,0
AB.US,D,20090818,000000,9.546,9.804,9.528,9.588,597707,0
AB.US,D,20090819,000000,9.4295,9.71,9.4295,9.4911,580212,0
AB.US,D,20090820,000000,9.557,9.942,9.506,9.897,985778,0
AB.US,D,20090821,000000,9.992,10.225,9.715,9.788,1455890,0
AB.US,D,20090824,000000,9.897,10.016,9.552,9.602,1056238,0
AB.US,D,20090825,000000,9.625,9.895,9.625,9.857,1426936,0
AB.US,D,20090826,000000,9.873,9.897,9.706,9.845,733421,0
AB.US,D,20090827,000000,9.887,10.221,9.701,10.176,1255092,0
AB.US,D,20090828,000000,10.319,10.457,10.263,10.439,1363126,0
AB.US,D,20090831,000000,10.389,10.551,10.225,10.547,1002735,0
AB.US,D,20090901,000000,10.443,10.784,10.201,10.225,1784330,0
AB.US,D,20090902,000000,10.248,10.324,9.949,9.999,1368343,0
AB.US,D,20090903,000000,10.137,10.295,10.036,10.285,1139856,0
AB.US,D,20090904,000000,10.311,10.527,10.208,10.497,992838,0
AB.US,D,20090908,000000,10.56,10.943,10.554,10.853,1177751,0
AB.US,D,20090909,000000,10.933,11.587,10.779,11.532,4143224,0
AB.US,D,20090910,000000,11.574,11.952,11.402,11.706,2630502,0
AB.US,D,20090911,000000,11.741,11.942,11.121,11.197,1807262,0
AB.US,D,20090914,000000,11.113,11.58,11.041,11.54,1023016,0
AB.US,D,20090915,000000,11.532,11.626,11.419,11.481,1008189,0
AB.US,D,20090916,000000,11.675,11.946,11.59,11.942,1540836,0
AB.US,D,20090917,000000,11.923,12.25,11.68,11.68,932396,0
AB.US,D,20090918,000000,11.646,11.952,11.646,11.912,1262772,0
AB.US,D,20090921,000000,11.979,11.979,11.481,11.88,715897,0
AB.US,D,20090922,000000,11.988,12.734,11.923,12.65,2324367,0
AB.US,D,20090923,000000,12.727,12.926,12.158,12.237,1786635,0
AB.US,D,20090924,000000,12.326,12.431,11.693,12.042,932671,0
AB.US,D,20090925,000000,11.995,12.199,11.735,11.805,825911,0
AB.US,D,20090928,000000,11.86,12.395,11.86,12.38,792788,0
AB.US,D,20090929,000000,12.352,12.665,12.282,12.558,1034520,0
AB.US,D,20090930,000000,12.601,12.848,12.329,12.68,1049917,0
AB.US,D,20091001,000000,12.622,12.885,11.974,12.01,1091691,0
AB.US,D,20091002,000000,11.83,12.033,11.34,11.396,1784405,0
AB.US,D,20091005,000000,11.532,12.028,11.513,11.876,1249126,0
AB.US,D,20091006,000000,12.033,12.271,11.957,12.115,791598,0
AB.US,D,20091007,000000,12.061,12.488,12.061,12.245,890257,0
AB.US,D,20091008,000000,12.471,12.715,12.345,12.661,709426,0
AB.US,D,20091009,000000,12.583,13.293,12.553,13.004,1393807,0
AB.US,D,20091012,000000,13.168,13.293,12.968,13.197,1134112,0
AB.US,D,20091013,000000,13.197,13.241,12.958,13.014,1598918,0
AB.US,D,20091014,000000,13.14,13.437,13.131,13.354,1198037,0
AB.US,D,20091015,000000,13.205,13.413,13.109,13.189,764026,0
AB.US,D,20091016,000000,13.163,13.163,12.268,12.803,1616908,0
AB.US,D,20091019,000000,12.776,12.968,12.424,12.53,2151176,0
AB.US,D,20091020,000000,12.558,12.578,12.268,12.326,1050746,0
AB.US,D,20091021,000000,12.395,12.768,12.326,12.567,728312,0
AB.US,D,20091022,000000,12.553,13.018,12.413,13.004,896559,0
AB.US,D,20091023,000000,13.029,13.131,12.694,12.768,723575,0
AB.US,D,20091026,000000,12.753,12.958,12.548,12.661,950169,0
AB.US,D,20091027,000000,12.734,12.792,12.298,12.558,817986,0
AB.US,D,20091028,000000,12.482,12.548,11.675,11.745,1927800,0
AB.US,D,20091029,000000,11.961,12.271,11.86,12.258,880083,0
AB.US,D,20091030,000000,12.54,13.305,12.262,12.54,3110770,0
AB.US,D,20091102,000000,12.622,12.669,12.108,12.318,2304706,0
AB.US,D,20091103,000000,12.245,12.449,12.086,12.181,1344374,0
AB.US,D,20091104,000000,12.39,12.781,12.192,12.562,2274766,0
AB.US,D,20091105,000000,12.515,12.562,12.094,12.224,1453209,0
AB.US,D,20091106,000000,12.164,12.329,12.019,12.245,988195,0
AB.US,D,20091109,000000,12.307,12.643,12.275,12.548,750192,0
AB.US,D,20091110,000000,12.515,12.639,12.431,12.512,889117,0
AB.US,D,20091111,000000,12.54,12.753,12.478,12.504,1129454,0
AB.US,D,20091112,000000,12.456,12.674,12.395,12.585,576598,0
AB.US,D,20091113,000000,12.595,12.705,12.468,12.606,1099235,0
AB.US,D,20091116,000000,12.744,12.77,12.614,12.734,976381,0
AB.US,D,20091117,000000,12.674,12.674,12.474,12.548,1018473,0
AB.US,D,20091118,000000,12.567,12.665,12.258,12.647,1638610,0
AB.US,D,20091119,000000,12.468,12.606,12.199,12.424,546981,0
AB.US,D,20091120,000000,12.468,12.545,12.158,12.224,649827,0
AB.US,D,20091123,000000,12.504,12.504,12.318,12.478,717408,0
AB.US,D,20091124,000000,12.41,12.54,12.357,12.378,438557,0
AB.US,D,20091125,000000,12.456,12.495,12.271,12.318,527882,0
AB.US,D,20091127,000000,11.952,11.979,11.72,11.852,455276,0
AB.US,D,20091130,000000,11.912,11.942,11.672,11.756,912947,0
AB.US,D,20091201,000000,11.954,12.069,11.796,11.946,788558,0
AB.US,D,20091202,000000,12.005,12.29,11.892,12.233,682031,0
AB.US,D,20091203,000000,12.233,12.39,12.141,12.178,542585,0
AB.US,D,20091204,000000,12.282,12.578,12.192,12.558,901952,0
AB.US,D,20091207,000000,12.498,12.548,12.298,12.424,980711,0
AB.US,D,20091208,000000,12.38,12.447,12.024,12.108,646170,0
AB.US,D,20091209,000000,12.148,12.275,11.868,12.036,619239,0
AB.US,D,20091210,000000,12.178,12.224,11.942,11.991,2093761,0
AB.US,D,20091211,000000,12.258,12.302,11.988,12.036,818269,0
AB.US,D,20091214,000000,12.097,12.127,11.991,12.086,1488398,0
AB.US,D,20091215,000000,11.995,12.345,11.936,12.345,1972611,0
AB.US,D,20091216,000000,12.352,12.712,12.352,12.545,1039659,0
AB.US,D,20091217,000000,12.456,12.456,11.967,12.112,989610,0
AB.US,D,20091218,000000,12.181,12.224,12.042,12.054,1586545,0
AB.US,D,20091221,000000,12.057,12.38,12.028,12.375,815737,0
AB.US,D,20091222,000000,12.352,12.498,12.224,12.307,814851,0
AB.US,D,20091223,000000,12.271,12.429,12.168,12.378,633284,0
AB.US,D,20091224,000000,12.495,12.572,12.429,12.572,333611,0
AB.US,D,20091228,000000,12.595,12.618,12.401,12.478,504381,0
AB.US,D,20091229,000000,12.447,12.854,12.406,12.843,800856,0
AB.US,D,20091230,000000,12.781,13.062,12.781,13.045,693457,0
AB.US,D,20091231,000000,13.097,13.285,12.92,13.062,959091,0
AB.US,D,20100104,000000,13.253,13.293,13.097,13.197,1197980,0
AB.US,D,20100105,000000,13.205,13.258,13.092,13.186,1228699,0
AB.US,D,20100106,000000,13.222,13.311,13.149,13.189,1110177,0
AB.US,D,20100107,000000,13.229,13.366,13.109,13.197,830153,0
AB.US,D,20100108,000000,13.205,13.654,13.119,13.602,892844,0
AB.US,D,20100111,000000,13.659,13.98,13.552,13.887,1355443,0
AB.US,D,20100112,000000,13.808,13.98,13.574,13.789,951740,0
AB.US,D,20100113,000000,13.915,13.924,13.365,13.366,1129398,0
AB.US,D,20100114,000000,13.253,13.835,13.131,13.696,1882568,0
AB.US,D,20100115,000000,13.734,13.787,13.442,13.479,1384976,0
AB.US,D,20100119,000000,13.539,13.919,13.433,13.75,1155348,0
AB.US,D,20100120,000000,13.75,13.804,13.479,13.787,618702,0
AB.US,D,20100121,000000,13.907,13.924,13.247,13.366,898360,0
AB.US,D,20100122,000000,13.425,13.485,12.759,12.953,1282783,0
AB.US,D,20100125,000000,12.985,13.311,12.626,12.889,1155810,0
AB.US,D,20100126,000000,12.897,12.973,12.474,12.548,952954,0
AB.US,D,20100127,000000,12.661,12.722,12.199,12.647,1474472,0
AB.US,D,20100128,000000,12.74,12.74,12.112,12.553,1224627,0
AB.US,D,20100129,000000,12.553,12.643,11.952,11.961,1694327,0
AB.US,D,20100201,000000,12.019,12.429,12.019,12.318,1096622,0
AB.US,D,20100202,000000,12.29,12.632,12.29,12.618,704933,0
AB.US,D,20100203,000000,12.601,12.734,12.468,12.606,510800,0
AB.US,D,20100204,000000,12.548,12.567,11.967,12.014,870516,0
AB.US,D,20100205,000000,11.995,11.995,11.621,11.957,1418808,0
AB.US,D,20100208,000000,11.946,11.946,11.642,11.675,596599,0
AB.US,D,20100209,000000,11.83,11.912,11.59,11.65,1319421,0
AB.US,D,20100210,000000,11.7,11.856,11.475,11.756,1077160,0
AB.US,D,20100211,000000,11.735,11.883,11.638,11.852,931931,0
AB.US,D,20100212,000000,11.946,12.348,11.839,12.329,1493942,0
AB.US,D,20100216,000000,12.468,12.77,12.449,12.618,1102900,0
AB.US,D,20100217,000000,12.753,12.843,12.585,12.68,932474,0
AB.US,D,20100218,000000,12.442,12.442,12.12,12.135,1299384,0
AB.US,D,20100219,000000,12.063,12.488,12.063,12.41,801151,0
AB.US,D,20100222,000000,12.471,12.488,12.312,12.471,543933,0
AB.US,D,20100223,000000,12.449,12.482,12.048,12.079,643104,0
AB.US,D,20100224,000000,12.173,12.478,12.12,12.424,614960,0
AB.US,D,20100225,000000,12.282,12.413,12.103,12.406,424201,0
AB.US,D,20100226,000000,12.495,12.702,12.318,12.572,979261,0
AB.US,D,20100301,000000,12.694,12.948,12.674,12.759,897329,0
AB.US,D,20100302,000000,12.854,13.149,12.759,13.062,1096552,0
AB.US,D,20100303,000000,13.065,13.144,12.808,12.864,995047,0
AB.US,D,20100304,000000,12.985,13.014,12.744,12.88,881114,0
AB.US,D,20100305,000000,12.897,13.029,12.839,12.885,1354860,0
AB.US,D,20100308,000000,12.852,12.905,12.731,12.858,1232763,0
AB.US,D,20100309,000000,12.852,13.182,12.803,13.152,1361332,0
AB.US,D,20100310,000000,13.219,13.45,12.935,13.384,1344080,0
