<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABC.US,D,20000824,000000,7.752,7.752,7.5485,7.592,886337,0
ABC.US,D,20000825,000000,7.592,7.618,7.4836,7.5096,476477,0
ABC.US,D,20000828,000000,7.5269,7.5269,7.4191,7.4191,445024,0
ABC.US,D,20000829,000000,7.3325,7.471,7.2114,7.2546,1212930,0
ABC.US,D,20000830,000000,7.2546,7.471,7.2244,7.3756,1793492,0
ABC.US,D,20000831,000000,7.3885,7.6826,7.3628,7.5791,2042369,0
ABC.US,D,20000901,000000,7.5357,7.5485,7.3325,7.5096,541703,0
ABC.US,D,20000905,000000,7.4276,7.4578,6.8915,7.4276,1350789,0
ABC.US,D,20000906,000000,7.4191,7.4191,7.0129,7.2028,406618,0
ABC.US,D,20000907,000000,7.1167,7.3196,6.9044,7.3196,533837,0
ABC.US,D,20000908,000000,7.3325,7.6048,7.3325,7.3756,833139,0
ABC.US,D,20000911,000000,7.4406,7.4836,7.2114,7.2805,436230,0
ABC.US,D,20000912,000000,7.2982,7.8079,7.2982,7.7258,531987,0
ABC.US,D,20000913,000000,7.752,7.899,7.739,7.847,990424,0
ABC.US,D,20000914,000000,7.847,7.981,7.7819,7.9119,666139,0
ABC.US,D,20000915,000000,7.8079,8.3872,7.8079,8.3743,1807369,0
ABC.US,D,20000918,000000,8.2921,8.3616,7.847,7.8597,1168522,0
ABC.US,D,20000919,000000,7.981,8.1713,7.8733,8.1584,1728266,0
ABC.US,D,20000920,000000,8.1971,8.6169,8.1971,8.5341,2132576,0
ABC.US,D,20000921,000000,8.4695,8.5341,8.3311,8.4003,1019569,0
ABC.US,D,20000922,000000,8.4003,9.1294,8.4003,9.1246,3128551,0
ABC.US,D,20000925,000000,9.4903,9.916,9.3742,9.795,6085945,0
ABC.US,D,20000926,000000,9.763,9.977,9.654,9.844,3616596,0
ABC.US,D,20000927,000000,9.706,9.706,9.4097,9.535,2312992,0
ABC.US,D,20000928,000000,10.138,10.355,10.06,10.113,5046019,0
ABC.US,D,20000929,000000,10.043,10.138,9.953,10.138,1848081,0
ABC.US,D,20001002,000000,10.244,10.615,10.138,10.615,16882059,0
ABC.US,D,20001003,000000,10.571,10.678,10.244,10.437,7580135,0
ABC.US,D,20001004,000000,10.302,10.437,10.151,10.302,2265805,0
ABC.US,D,20001005,000000,10.289,10.459,10.277,10.437,3420915,0
ABC.US,D,20001006,000000,10.387,10.407,10.196,10.302,3924685,0
ABC.US,D,20001009,000000,10.368,10.4,9.776,9.897,2533187,0
ABC.US,D,20001010,000000,9.916,10.545,9.763,10.113,2058562,0
ABC.US,D,20001011,000000,10.06,10.183,9.763,10.003,1792107,0
ABC.US,D,20001012,000000,10.003,10.06,9.2726,9.4097,1600588,0
ABC.US,D,20001013,000000,9.4097,9.75,9.4097,9.75,1725954,0
ABC.US,D,20001016,000000,9.64,9.977,9.4635,9.805,1716702,0
ABC.US,D,20001017,000000,9.72,9.977,9.596,9.923,1222182,0
ABC.US,D,20001018,000000,9.87,9.937,9.763,9.916,1461811,0
ABC.US,D,20001019,000000,9.763,9.87,9.3969,9.548,1491418,0
ABC.US,D,20001020,000000,9.4903,10.029,9.425,9.64,734608,0
ABC.US,D,20001023,000000,9.64,10.029,9.64,9.882,2041908,0
ABC.US,D,20001024,000000,9.776,9.813,9.2726,9.548,1868435,0
ABC.US,D,20001025,000000,9.4097,10.074,8.5603,8.8469,4613028,0
ABC.US,D,20001026,000000,8.8335,9.157,8.7066,9.157,2071053,0
ABC.US,D,20001027,000000,9.2336,9.2336,8.9231,9.0624,1292498,0
ABC.US,D,20001030,000000,9.0102,9.535,9.0102,9.535,2082155,0
ABC.US,D,20001031,000000,9.3969,9.609,9.2726,9.3742,1312855,0
ABC.US,D,20001101,000000,9.2336,9.64,9.2336,9.522,1094968,0
ABC.US,D,20001102,000000,9.4097,9.522,8.7253,8.8029,4009339,0
ABC.US,D,20001103,000000,8.8029,8.9231,8.2793,8.7764,5080251,0
ABC.US,D,20001106,000000,8.7764,8.8469,8.6427,8.8335,2444830,0
ABC.US,D,20001107,000000,8.8469,9.1024,8.7937,9.0478,1359578,0
ABC.US,D,20001108,000000,9.0196,9.923,8.9918,9.596,2818611,0
ABC.US,D,20001109,000000,9.596,10.02,9.4635,9.897,2396259,0
ABC.US,D,20001110,000000,9.953,10.113,9.813,10.074,3897853,0
ABC.US,D,20001113,000000,9.953,9.953,9.3061,9.788,1956791,0
ABC.US,D,20001114,000000,9.681,10.003,9.654,9.937,2205205,0
ABC.US,D,20001115,000000,9.916,10.06,9.897,10.003,2603963,0
ABC.US,D,20001116,000000,10.003,10.06,9.776,9.805,1643148,0
ABC.US,D,20001117,000000,10.02,10.558,10.02,10.344,1821714,0
ABC.US,D,20001120,000000,10.207,10.407,10.169,10.407,1562196,0
ABC.US,D,20001121,000000,10.169,10.492,10.169,10.387,2511908,0
ABC.US,D,20001122,000000,10.138,10.4,10.113,10.368,1823098,0
ABC.US,D,20001124,000000,10.244,10.921,10.244,10.642,1215708,0
ABC.US,D,20001127,000000,10.625,11.15,10.602,11.083,3732706,0
ABC.US,D,20001128,000000,11.053,11.272,10.654,10.759,2715452,0
ABC.US,D,20001129,000000,10.787,10.83,10.531,10.709,2827859,0
ABC.US,D,20001130,000000,10.571,10.667,10.448,10.625,1158345,0
ABC.US,D,20001201,000000,10.571,10.625,10.355,10.545,2388852,0
ABC.US,D,20001204,000000,10.277,10.277,9.72,9.923,4469161,0
ABC.US,D,20001205,000000,9.977,10.003,9.64,9.72,3896004,0
ABC.US,D,20001206,000000,9.596,9.596,9.0881,9.1419,8071416,0
ABC.US,D,20001207,000000,8.7624,9.1198,8.6427,8.953,13846027,0
ABC.US,D,20001208,000000,8.953,9.3561,8.953,9.2253,5652951,0
ABC.US,D,20001211,000000,9.3061,9.4378,9.2474,9.3561,2572046,0
ABC.US,D,20001212,000000,9.3061,9.425,8.8587,8.8587,1573298,0
ABC.US,D,20001213,000000,8.9398,9.1419,8.8335,9.0624,2100195,0
ABC.US,D,20001214,000000,8.953,9.4497,8.953,9.3061,2519773,0
ABC.US,D,20001215,000000,9.573,10.196,9.4804,9.923,8022841,0
ABC.US,D,20001218,000000,9.977,10.512,9.953,10.387,4013041,0
ABC.US,D,20001219,000000,10.33,10.817,10.317,10.692,4114347,0
ABC.US,D,20001220,000000,10.642,10.642,10.244,10.344,5277788,0
ABC.US,D,20001221,000000,10.33,10.558,10.289,10.425,1341536,0
ABC.US,D,20001222,000000,10.584,10.838,10.407,10.772,1404910,0
ABC.US,D,20001226,000000,10.759,11.004,10.73,10.921,974695,0
ABC.US,D,20001227,000000,10.869,11.289,10.83,11.18,1424804,0
ABC.US,D,20001228,000000,11.15,11.528,11.137,11.353,1983156,0
ABC.US,D,20001229,000000,11.435,11.581,10.817,10.894,3451446,0
ABC.US,D,20010102,000000,10.838,10.921,10.425,10.772,2161721,0
ABC.US,D,20010103,000000,10.759,11.506,10.759,10.992,4338704,0
ABC.US,D,20010104,000000,10.979,11.158,9.4903,10.087,8584899,0
ABC.US,D,20010105,000000,10.029,10.087,9.503,9.737,2512369,0
ABC.US,D,20010108,000000,9.706,10.387,9.706,10.33,4092148,0
ABC.US,D,20010109,000000,10.196,10.459,10.138,10.355,2941197,0
ABC.US,D,20010110,000000,10.355,11.162,10.355,10.73,3534713,0
ABC.US,D,20010111,000000,10.625,10.787,10.368,10.368,3193315,0
ABC.US,D,20010112,000000,10.368,10.692,10.368,10.602,4591749,0
ABC.US,D,20010116,000000,10.571,10.772,10.492,10.545,2205670,0
ABC.US,D,20010117,000000,10.678,10.83,10.512,10.571,1704675,0
ABC.US,D,20010118,000000,10.512,10.545,9.548,9.698,5262519,0
ABC.US,D,20010119,000000,9.64,9.64,8.6564,9.0756,7161948,0
ABC.US,D,20010122,000000,9.1294,9.64,9.0881,9.522,3235877,0
ABC.US,D,20010123,000000,9.4097,10.074,9.4097,10.074,2145994,0
ABC.US,D,20010124,000000,10.02,10.043,9.596,9.813,2188091,0
ABC.US,D,20010125,000000,9.813,10.355,9.805,10.22,1099600,0
ABC.US,D,20010126,000000,10.138,10.512,10.138,10.183,2203818,0
ABC.US,D,20010129,000000,10.087,10.522,10.06,10.522,1931812,0
ABC.US,D,20010130,000000,10.452,10.452,10.267,10.355,1614003,0
ABC.US,D,20010131,000000,10.249,10.387,10.138,10.317,976087,0
ABC.US,D,20010201,000000,10.44,10.44,9.982,10.244,3162324,0
ABC.US,D,20010202,000000,10.44,10.658,10.302,10.594,1620943,0
ABC.US,D,20010205,000000,10.571,10.926,10.526,10.791,2428180,0
ABC.US,D,20010206,000000,10.791,11.166,10.791,11.153,1815237,0
ABC.US,D,20010207,000000,11.132,11.153,10.709,11.032,1028818,0
ABC.US,D,20010208,000000,11.004,11.221,11.004,11.053,2022017,0
ABC.US,D,20010209,000000,11.032,11.307,11.032,11.285,854881,0
ABC.US,D,20010212,000000,11.221,11.867,11.221,11.544,2058562,0
ABC.US,D,20010213,000000,11.704,11.867,11.544,11.867,2463800,0
ABC.US,D,20010214,000000,11.78,11.952,11.713,11.828,1612152,0
ABC.US,D,20010215,000000,11.673,11.789,11.435,11.496,2021090,0
ABC.US,D,20010216,000000,11.387,11.88,11.327,11.811,1538602,0
ABC.US,D,20010220,000000,11.862,12.113,11.811,11.937,2063190,0
ABC.US,D,20010221,000000,11.78,12.166,11.626,11.803,1957256,0
ABC.US,D,20010222,000000,11.803,11.88,11.596,11.784,2147845,0
ABC.US,D,20010223,000000,11.811,11.952,11.651,11.759,3759995,0
ABC.US,D,20010226,000000,11.704,12.176,11.704,12.083,1504372,0
ABC.US,D,20010227,000000,12.092,12.297,11.977,12.148,2338435,0
ABC.US,D,20010228,000000,12.136,12.362,11.565,11.586,3516209,0
ABC.US,D,20010301,000000,11.673,11.803,11.554,11.681,2305129,0
ABC.US,D,20010302,000000,11.739,12.22,11.713,12.103,4368780,0
ABC.US,D,20010305,000000,12.362,12.437,12.118,12.437,2572512,0
ABC.US,D,20010306,000000,12.354,12.508,11.696,12.288,4674093,0
ABC.US,D,20010307,000000,12.288,12.344,11.773,11.889,3135490,0
ABC.US,D,20010308,000000,11.849,11.876,11.519,11.621,2395796,0
ABC.US,D,20010309,000000,11.572,11.713,11.519,11.604,1895729,0
ABC.US,D,20010312,000000,11.554,11.6,11.046,11.087,883101,0
ABC.US,D,20010313,000000,11.141,11.221,10.787,10.939,1771288,0
ABC.US,D,20010314,000000,10.939,11.087,10.767,10.851,1874910,0
ABC.US,D,20010315,000000,10.907,11.004,10.692,10.697,1779154,0
ABC.US,D,20010316,000000,10.571,10.594,10.229,10.456,3142892,0
ABC.US,D,20010319,000000,9.923,9.928,9.596,9.75,14194828,0
ABC.US,D,20010320,000000,9.856,9.923,9.706,9.813,9311177,0
ABC.US,D,20010321,000000,9.906,9.982,9.75,9.813,5888877,0
ABC.US,D,20010322,000000,9.813,9.827,9.0624,9.3611,5325431,0
ABC.US,D,20010323,000000,9.4903,9.75,9.3611,9.575,4577406,0
ABC.US,D,20010326,000000,9.596,9.698,9.3742,9.522,2874586,0
ABC.US,D,20010327,000000,9.522,9.813,9.4635,9.691,4510334,0
ABC.US,D,20010328,000000,9.73,10.104,9.522,10.065,5553030,0
ABC.US,D,20010329,000000,10.039,10.763,10.013,10.763,8120450,0
ABC.US,D,20010330,000000,10.709,10.969,10.571,10.584,4597303,0
ABC.US,D,20010402,000000,10.638,10.658,10.334,10.505,2748295,0
ABC.US,D,20010403,000000,10.474,10.522,10.378,10.437,2912982,0
ABC.US,D,20010404,000000,10.452,10.787,10.174,10.459,3664244,0
ABC.US,D,20010405,000000,10.497,11.11,10.482,11.11,3222461,0
ABC.US,D,20010406,000000,11.053,11.221,10.856,11.017,4075492,0
ABC.US,D,20010409,000000,11.004,11.239,10.949,11.141,4475640,0
ABC.US,D,20010410,000000,11.132,11.445,11.053,11.322,3850666,0
ABC.US,D,20010411,000000,11.349,11.435,11.027,11.244,4681957,0
ABC.US,D,20010412,000000,11.221,11.416,11.132,11.276,3130401,0
ABC.US,D,20010416,000000,11.349,11.435,11.175,11.244,1715778,0
ABC.US,D,20010417,000000,11.264,11.496,11.235,11.369,3388536,0
ABC.US,D,20010418,000000,11.4,11.651,10.847,11.101,4949340,0
ABC.US,D,20010419,000000,11.101,11.244,10.851,11.153,2226947,0
ABC.US,D,20010420,000000,11.212,11.212,10.851,11.092,3131330,0
ABC.US,D,20010423,000000,11.046,11.264,11.032,11.198,2226947,0
ABC.US,D,20010424,000000,11.027,11.235,11.027,11.158,1957714,0
ABC.US,D,20010425,000000,11.132,11.581,11.113,11.244,2082616,0
ABC.US,D,20010426,000000,11.369,11.373,11.11,11.113,3005499,0
ABC.US,D,20010427,000000,11.17,11.452,11.17,11.416,2786228,0
ABC.US,D,20010430,000000,11.457,11.952,11.369,11.651,2905112,0
ABC.US,D,20010501,000000,11.604,11.673,11.387,11.448,1409071,0
ABC.US,D,20010502,000000,11.448,11.448,11.11,11.272,2890312,0
ABC.US,D,20010503,000000,11.252,11.327,11.004,11.264,1920708,0
ABC.US,D,20010504,000000,11.264,11.478,11.053,11.47,2073365,0
ABC.US,D,20010507,000000,11.421,11.596,11.053,11.252,3722065,0
ABC.US,D,20010508,000000,11.357,11.4,10.787,10.984,6309378,0
ABC.US,D,20010509,000000,11.032,11.212,11.017,11.071,2027568,0
ABC.US,D,20010510,000000,11.132,11.221,11.046,11.193,2179300,0
ABC.US,D,20010511,000000,11.141,11.327,11.141,11.221,2896328,0
ABC.US,D,20010514,000000,11.307,11.466,11.259,11.319,2136278,0
ABC.US,D,20010515,000000,11.369,11.377,11.153,11.188,2186701,0
ABC.US,D,20010516,000000,11.175,11.416,11.017,11.339,2960626,0
ABC.US,D,20010517,000000,11.387,11.906,11.353,11.885,3784518,0
ABC.US,D,20010518,000000,11.833,11.997,11.651,11.96,3907567,0
ABC.US,D,20010521,000000,11.96,12.05,11.803,11.876,4088904,0
ABC.US,D,20010522,000000,11.854,11.997,11.713,11.867,2947671,0
ABC.US,D,20010523,000000,11.841,11.985,11.319,11.626,4634306,0
ABC.US,D,20010524,000000,11.651,12.077,11.651,11.981,4602393,0
ABC.US,D,20010525,000000,12.201,12.344,11.889,11.957,4507094,0
ABC.US,D,20010529,000000,11.964,12.243,11.911,12.234,2795479,0
ABC.US,D,20010530,000000,12.234,12.297,12.05,12.083,3337644,0
ABC.US,D,20010531,000000,12.144,12.607,12.144,12.449,4409025,0
ABC.US,D,20010601,000000,12.464,12.801,12.344,12.738,4280423,0
ABC.US,D,20010604,000000,12.773,13.191,12.653,13.131,4664377,0
ABC.US,D,20010605,000000,13.118,13.313,12.665,12.725,6022106,0
ABC.US,D,20010606,000000,12.835,12.888,12.214,12.375,5108010,0
ABC.US,D,20010607,000000,12.383,12.661,12.127,12.526,2716840,0
ABC.US,D,20010608,000000,12.531,12.879,12.531,12.694,1489100,0
ABC.US,D,20010611,000000,12.636,12.752,12.477,12.522,4365536,0
ABC.US,D,20010612,000000,12.555,12.555,12.131,12.176,3317292,0
ABC.US,D,20010613,000000,12.23,12.4,12.22,12.243,2979594,0
ABC.US,D,20010614,000000,12.214,12.301,12.103,12.197,2273208,0
ABC.US,D,20010615,000000,12.252,12.773,12.192,12.773,2911594,0
ABC.US,D,20010618,000000,12.773,12.856,12.675,12.748,2884303,0
ABC.US,D,20010619,000000,12.773,12.773,12.598,12.643,2001660,0
ABC.US,D,20010620,000000,12.643,13.14,12.643,13.099,3146595,0
ABC.US,D,20010621,000000,13.204,13.441,13.118,13.316,3084143,0
ABC.US,D,20010622,000000,13.484,13.484,12.708,12.738,2708513,0
ABC.US,D,20010625,000000,12.64,12.813,11.901,12.301,4724980,0
ABC.US,D,20010626,000000,12.252,12.416,12.08,12.321,5155198,0
ABC.US,D,20010627,000000,12.331,12.375,12.087,12.301,4348425,0
ABC.US,D,20010628,000000,12.354,12.805,12.344,12.416,2741357,0
ABC.US,D,20010629,000000,12.344,12.362,11.867,11.942,7294712,0
ABC.US,D,20010702,000000,11.928,12.122,11.803,12.02,5247253,0
ABC.US,D,20010703,000000,12.072,12.205,11.858,12.166,1944298,0
ABC.US,D,20010705,000000,12.083,12.176,11.957,12.006,2202430,0
ABC.US,D,20010706,000000,11.977,12.02,11.837,11.867,3278435,0
ABC.US,D,20010709,000000,11.867,11.937,11.811,11.919,3537491,0
ABC.US,D,20010710,000000,11.964,11.981,11.78,11.867,3197478,0
ABC.US,D,20010711,000000,11.82,11.82,11.725,11.811,2861170,0
ABC.US,D,20010712,000000,11.789,11.82,11.749,11.784,2705736,0
ABC.US,D,20010713,000000,11.784,12.275,11.78,12.028,3983896,0
ABC.US,D,20010716,000000,11.997,12.184,11.977,12.113,1575150,0
ABC.US,D,20010717,000000,12.092,12.49,12.083,12.412,2733494,0
ABC.US,D,20010718,000000,12.375,12.595,12.301,12.547,2693247,0
ABC.US,D,20010719,000000,12.564,12.661,12.275,12.344,2738118,0
ABC.US,D,20010720,000000,12.395,12.482,12.31,12.482,1762037,0
ABC.US,D,20010723,000000,12.482,12.513,12.113,12.214,1634361,0
ABC.US,D,20010724,000000,12.103,12.136,11.784,11.928,4217047,0
ABC.US,D,20010725,000000,11.759,12.015,11.248,11.937,7880821,0
ABC.US,D,20010726,000000,11.937,12.513,11.937,12.407,3426000,0
ABC.US,D,20010727,000000,12.407,12.813,12.375,12.643,4357675,0
ABC.US,D,20010730,000000,12.598,12.861,12.587,12.831,3482904,0
ABC.US,D,20010731,000000,12.879,13.002,12.499,12.544,4725906,0
ABC.US,D,20010801,000000,12.587,12.587,12.275,12.34,2763099,0
ABC.US,D,20010802,000000,12.383,12.383,11.928,12.144,3714664,0
ABC.US,D,20010803,000000,12.144,12.419,12.072,12.252,3013364,0
ABC.US,D,20010806,000000,12.288,12.578,12.113,12.301,2324561,0
ABC.US,D,20010807,000000,12.301,12.305,12.028,12.083,3703559,0
ABC.US,D,20010808,000000,12.037,12.096,11.928,11.968,2681684,0
ABC.US,D,20010809,000000,11.968,12.108,11.837,12.092,4339636,0
ABC.US,D,20010810,000000,12.092,12.395,12.092,12.395,3664705,0
ABC.US,D,20010813,000000,12.437,12.555,12.407,12.444,2597949,0
ABC.US,D,20010814,000000,12.513,12.513,12.375,12.423,2708051,0
ABC.US,D,20010815,000000,12.459,12.518,12.275,12.301,4644487,0
ABC.US,D,20010816,000000,12.301,12.403,12.144,12.331,3829854,0
ABC.US,D,20010817,000000,12.407,12.729,12.4,12.729,8820361,0
ABC.US,D,20010820,000000,12.62,12.768,12.555,12.694,3724378,0
ABC.US,D,20010821,000000,12.62,13.051,12.62,12.923,4899375,0
ABC.US,D,20010822,000000,13.031,13.356,13.031,13.247,7677743,0
ABC.US,D,20010823,000000,13.229,13.588,13.15,13.162,4563071,0
ABC.US,D,20010824,000000,13.255,13.441,13.162,13.42,6241375,0
ABC.US,D,20010827,000000,14.026,14.11,13.98,14.026,16672041,0
ABC.US,D,20010828,000000,14.256,14.351,13.918,13.935,11586696,0
ABC.US,D,20010829,000000,13.805,13.81,13.579,13.697,37450106,0
ABC.US,D,20010830,000000,13.749,13.805,13.45,13.557,8736166,0
ABC.US,D,20010831,000000,13.441,13.949,13.441,13.905,5220420,0
ABC.US,D,20010904,000000,13.875,14.303,13.839,14.097,6674829,0
ABC.US,D,20010905,000000,14.097,14.307,13.953,14.124,8468321,0
ABC.US,D,20010906,000000,14.124,14.487,14.118,14.392,8128317,0
ABC.US,D,20010907,000000,14.317,14.569,13.918,13.999,7589850,0
ABC.US,D,20010910,000000,13.999,14.294,13.925,13.999,5604841,0
ABC.US,D,20010917,000000,13.433,13.999,13.433,13.815,9981021,0
ABC.US,D,20010918,000000,13.815,14.063,13.81,14.026,5201456,0
ABC.US,D,20010919,000000,14.012,14.054,13.658,13.918,6864496,0
ABC.US,D,20010920,000000,13.918,14.24,13.805,14.177,6277920,0
ABC.US,D,20010921,000000,14.132,14.132,13.98,14.026,12476276,0
ABC.US,D,20010924,000000,14.24,14.388,14.198,14.28,5606227,0
ABC.US,D,20010925,000000,14.455,14.707,14.41,14.707,4842015,0
ABC.US,D,20010926,000000,14.766,14.801,14.586,14.698,5910158,0
ABC.US,D,20010927,000000,14.745,15.045,14.689,14.929,5568294,0
ABC.US,D,20010928,000000,15.078,15.446,15.045,15.309,7100420,0
ABC.US,D,20011001,000000,15.357,15.357,15.123,15.246,6112312,0
ABC.US,D,20011002,000000,15.383,15.383,15.069,15.099,5654339,0
ABC.US,D,20011003,000000,15.057,15.089,14.533,14.712,8772716,0
ABC.US,D,20011004,000000,14.745,15.038,14.555,14.948,5395747,0
ABC.US,D,20011005,000000,14.89,15.022,14.586,15.005,3506958,0
ABC.US,D,20011008,000000,14.952,15.153,14.823,14.882,2654390,0
ABC.US,D,20011009,000000,14.842,14.973,14.823,14.948,2183462,0
ABC.US,D,20011010,000000,14.952,15.045,14.929,14.991,2182538,0
ABC.US,D,20011011,000000,15.065,15.078,14.586,14.689,3672104,0
ABC.US,D,20011012,000000,14.662,14.662,14.216,14.46,6295037,0
ABC.US,D,20011015,000000,14.388,14.792,14.317,14.757,4123600,0
ABC.US,D,20011016,000000,15.123,15.207,14.788,15.089,4349351,0
ABC.US,D,20011017,000000,15.099,15.233,14.857,15.03,4185589,0
ABC.US,D,20011018,000000,15.034,15.134,14.987,15.089,3897853,0
ABC.US,D,20011019,000000,15.144,15.273,15.099,15.273,3203495,0
ABC.US,D,20011022,000000,15.221,15.475,15.212,15.383,3335331,0
ABC.US,D,20011023,000000,15.534,15.534,14.9,15.005,9826975,0
ABC.US,D,20011024,000000,15.038,15.094,14.586,14.636,6854317,0
ABC.US,D,20011025,000000,14.422,14.845,14.383,14.842,5727895,0
ABC.US,D,20011026,000000,14.89,14.89,14.379,14.379,7547289,0
ABC.US,D,20011029,000000,14.379,14.712,14.206,14.242,7509820,0
ABC.US,D,20011030,000000,13.98,14.012,13.588,13.588,7824388,0
ABC.US,D,20011031,000000,13.709,14.012,13.627,13.709,7630558,0
ABC.US,D,20011101,000000,13.918,13.918,13.183,13.588,12597936,0
ABC.US,D,20011102,000000,13.588,13.689,13.413,13.441,5586333,0
ABC.US,D,20011105,000000,13.441,13.658,13.433,13.588,4438167,0
ABC.US,D,20011106,000000,13.636,13.805,13.527,13.786,4928062,0
ABC.US,D,20011107,000000,13.754,13.908,13.353,13.773,7586145,0
ABC.US,D,20011108,000000,13.731,13.739,12.513,12.62,22128853,0
ABC.US,D,20011109,000000,12.407,12.407,11.616,12.083,33745619,0
ABC.US,D,20011112,000000,12.028,12.383,11.759,12.252,7208668,0
ABC.US,D,20011113,000000,12.243,12.459,12.176,12.301,8759298,0
ABC.US,D,20011114,000000,12.243,12.321,11.867,11.889,7927081,0
ABC.US,D,20011115,000000,11.889,12.083,11.803,11.968,11707901,0
ABC.US,D,20011116,000000,12.067,12.468,12.032,12.359,9616032,0
ABC.US,D,20011119,000000,12.336,12.518,12.305,12.437,5604377,0
ABC.US,D,20011120,000000,12.551,12.844,12.44,12.573,5155198,0
ABC.US,D,20011121,000000,12.607,12.831,12.518,12.598,3779889,0
ABC.US,D,20011123,000000,12.665,12.694,12.428,12.477,1342461,0
ABC.US,D,20011126,000000,12.531,12.531,12.144,12.23,5080721,0
ABC.US,D,20011127,000000,12.23,12.428,12.118,12.166,5115872,0
ABC.US,D,20011128,000000,12.181,12.49,12.176,12.305,6279309,0
ABC.US,D,20011129,000000,12.305,12.624,12.214,12.547,3893228,0
ABC.US,D,20011130,000000,12.518,12.84,12.499,12.84,5702450,0
ABC.US,D,20011203,000000,12.948,13.233,12.847,13.233,8096395,0
ABC.US,D,20011204,000000,13.364,13.364,12.993,13.247,5192664,0
ABC.US,D,20011205,000000,13.27,13.27,12.971,13.06,5981393,0
ABC.US,D,20011206,000000,13.027,13.109,12.54,12.624,6212232,0
ABC.US,D,20011207,000000,12.624,12.84,12.518,12.62,6012390,0
ABC.US,D,20011210,000000,12.518,12.607,12.166,12.407,5377704,0
ABC.US,D,20011211,000000,12.4,12.694,12.284,12.433,5763049,0
ABC.US,D,20011212,000000,12.518,12.559,12.284,12.449,4729139,0
ABC.US,D,20011213,000000,12.449,12.582,12.312,12.522,3854369,0
ABC.US,D,20011214,000000,12.595,12.91,12.464,12.831,4925748,0
ABC.US,D,20011217,000000,12.831,12.874,12.653,12.711,3655915,0
ABC.US,D,20011218,000000,12.764,13.023,12.757,12.984,5535917,0
ABC.US,D,20011219,000000,13.027,13.364,12.895,13.321,4277184,0
ABC.US,D,20011220,000000,13.056,13.356,12.997,13.316,7270658,0
ABC.US,D,20011221,000000,13.294,13.593,13.178,13.512,8830540,0
ABC.US,D,20011224,000000,13.454,13.744,13.454,13.64,2558633,0
ABC.US,D,20011226,000000,13.64,13.823,13.64,13.714,2301887,0
ABC.US,D,20011227,000000,13.719,13.749,13.474,13.593,3059627,0
ABC.US,D,20011228,000000,13.54,13.857,13.518,13.805,2104823,0
ABC.US,D,20011231,000000,13.857,13.857,13.64,13.719,2375903,0
ABC.US,D,20020102,000000,13.719,13.735,13.364,13.566,3858994,0
ABC.US,D,20020103,000000,13.512,13.512,13.128,13.316,5575695,0
ABC.US,D,20020104,000000,13.263,13.263,12.694,12.984,8859682,0
ABC.US,D,20020107,000000,13.039,13.135,12.508,12.531,9963905,0
ABC.US,D,20020108,000000,12.531,12.778,12.4,12.607,7885909,0
ABC.US,D,20020109,000000,12.665,12.883,12.555,12.595,5366600,0
ABC.US,D,20020110,000000,12.499,12.764,12.407,12.748,5426739,0
ABC.US,D,20020111,000000,12.733,12.91,12.715,12.793,3877961,0
ABC.US,D,20020114,000000,12.778,13.023,12.733,12.932,4401160,0
ABC.US,D,20020115,000000,12.91,12.941,12.738,12.84,3821060,0
ABC.US,D,20020116,000000,12.84,12.84,12.54,12.573,5380022,0
ABC.US,D,20020117,000000,12.624,12.656,12.22,12.34,7951605,0
ABC.US,D,20020118,000000,12.321,12.665,12.262,12.262,5217648,0
ABC.US,D,20020122,000000,12.312,12.918,12.305,12.918,8558995,0
ABC.US,D,20020123,000000,13.15,13.178,12.757,13.128,4550575,0
ABC.US,D,20020124,000000,13.552,13.68,13.294,13.464,7608354,0
ABC.US,D,20020125,000000,13.566,13.676,13.33,13.497,3964930,0
ABC.US,D,20020128,000000,13.454,13.722,13.395,13.445,2632647,0
ABC.US,D,20020129,000000,13.424,13.424,13.019,13.169,5128825,0
ABC.US,D,20020130,000000,13.247,13.469,13.233,13.469,4978480,0
ABC.US,D,20020131,000000,13.445,14.073,13.445,13.968,6342220,0
ABC.US,D,20020201,000000,13.922,14.059,13.735,13.764,6493956,0
ABC.US,D,20020204,000000,13.744,13.93,13.611,13.65,3147979,0
ABC.US,D,20020205,000000,13.65,14.059,13.64,13.861,4905391,0
ABC.US,D,20020206,000000,13.847,13.861,13.403,13.464,4106487,0
ABC.US,D,20020207,000000,13.518,13.627,13.303,13.308,3921911,0
ABC.US,D,20020208,000000,13.242,13.598,13.242,13.598,3892303,0
ABC.US,D,20020211,000000,13.598,13.796,13.598,13.701,1985472,0
ABC.US,D,20020212,000000,13.658,13.884,13.65,13.815,3516209,0
ABC.US,D,20020213,000000,13.805,14.026,13.791,13.875,4124527,0
ABC.US,D,20020214,000000,13.896,13.922,13.667,13.839,3693385,0
ABC.US,D,20020215,000000,13.88,14.007,13.704,13.835,4008878,0
ABC.US,D,20020219,000000,13.839,13.861,13.689,13.714,2341214,0
ABC.US,D,20020220,000000,13.658,13.842,13.557,13.796,3380669,0
ABC.US,D,20020221,000000,13.842,13.999,13.819,13.93,2079841,0
ABC.US,D,20020222,000000,13.918,13.939,13.602,13.918,3023078,0
