<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABBV.US,D,20161114,000000,53.518,53.721,52.551,53.156,9850929,0
ABBV.US,D,20161115,000000,53.509,53.509,52.321,53.071,6645780,0
ABBV.US,D,20161116,000000,52.903,53.156,51.848,51.95,7765050,0
ABBV.US,D,20161117,000000,52.128,52.33,51.604,52.084,5780233,0
ABBV.US,D,20161118,000000,52.043,52.459,50.979,51.088,8275015,0
ABBV.US,D,20161121,000000,51.24,51.325,50.818,51.003,7487544,0
ABBV.US,D,20161122,000000,51.062,51.121,49.475,49.746,10067389,0
ABBV.US,D,20161123,000000,49.643,50.971,49.468,50.801,6597221,0
ABBV.US,D,20161125,000000,50.683,51.213,50.371,51.081,3485517,0
ABBV.US,D,20161128,000000,49.914,50.598,49.816,50.191,7352255,0
ABBV.US,D,20161129,000000,50.397,52.422,50.245,51.991,14036272,0
ABBV.US,D,20161130,000000,52.026,52.202,51.182,51.325,10682565,0
ABBV.US,D,20161201,000000,51.351,51.351,49.594,49.939,9778289,0
ABBV.US,D,20161202,000000,49.966,50.65,49.762,50.168,9499797,0
